"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS50-59","BTSX","4.6","4.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS50-59","FMLE","2.4","2.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS50-59","MLE","6.9","6.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS60-69","BTSX","6.6","6.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS60-69","FMLE","3.7","3.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS60-69","MLE","9.4","9.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS70-79","BTSX","7.9","7.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS70-79","FMLE","4.6","4.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS70-79","MLE","12.0","12.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS80PLUS","BTSX","14.4","14.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS80PLUS","FMLE","12.0","12.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IDN","YEARS80PLUS","MLE","18.2","18.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS10-19","BTSX","11.2","11.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS10-19","FMLE","15.0","15.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS10-19","MLE","7.8","7.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS20-29","BTSX","30.3","30.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS20-29","FMLE","33.1","33.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS20-29","MLE","27.8","27.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS30-39","BTSX","22.9","22.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS30-39","FMLE","15.8","15.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS30-39","MLE","29.4","29.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS40-49","BTSX","17.7","17.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS40-49","FMLE","10.9","10.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS40-49","MLE","24.2","24.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS50-59","BTSX","16.8","16.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS50-59","FMLE","10.9","10.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS50-59","MLE","22.5","22.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS60-69","BTSX","17.5","17.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS60-69","FMLE","13.3","13.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS60-69","MLE","21.7","21.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS70-79","BTSX","21.9","21.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS70-79","FMLE","18.9","18.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS70-79","MLE","25.3","25.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS80PLUS","BTSX","24.5","24.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS80PLUS","FMLE","13.6","13.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","SEAR","","WB_LMI","IND","YEARS80PLUS","MLE","37.7","37.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS10-19","BTSX","4.1","4.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS10-19","FMLE","2.2","2.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS10-19","MLE","5.9","5.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS20-29","BTSX","15.8","15.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS20-29","FMLE","5.9","5.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS20-29","MLE","25.8","25.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS30-39","BTSX","13.7","13.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS30-39","FMLE","5.2","5.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS30-39","MLE","22.7","22.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS40-49","BTSX","18.0","18.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS40-49","FMLE","6.8","6.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS40-49","MLE","29.2","29.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS50-59","BTSX","19.5","19.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS50-59","FMLE","7.4","7.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS50-59","MLE","31.8","31.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS60-69","BTSX","12.4","12.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS60-69","FMLE","3.1","3.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS60-69","MLE","22.0","22.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS70-79","BTSX","8.2","8.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS70-79","FMLE","3.8","3.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS70-79","MLE","13.0","13.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS80PLUS","BTSX","11.0","11.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS80PLUS","FMLE","10.6","10.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","IRL","YEARS80PLUS","MLE","11.7","11.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS10-19","BTSX","2.8","2.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS10-19","FMLE","3.3","3.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS10-19","MLE","2.3","2.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS20-29","BTSX","6.8","6.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS20-29","FMLE","5.6","5.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS20-29","MLE","8.0","8.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS30-39","BTSX","5.0","5.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS30-39","FMLE","3.3","3.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS30-39","MLE","6.9","6.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS40-49","BTSX","3.5","3.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS40-49","FMLE","2.3","2.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS40-49","MLE","4.7","4.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS50-59","BTSX","3.7","3.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS50-59","FMLE","2.2","2.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS50-59","MLE","5.2","5.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS60-69","BTSX","4.6","4.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS60-69","FMLE","3.3","3.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS60-69","MLE","5.9","5.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS70-79","BTSX","8.8","8.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS70-79","FMLE","5.7","5.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS70-79","MLE","11.4","11.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS80PLUS","BTSX","14.3","14.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS80PLUS","FMLE","10.0","10.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRN","YEARS80PLUS","MLE","18.2","18.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS10-19","BTSX","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS10-19","FMLE","1.0","1.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS10-19","MLE","1.3","1.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS20-29","BTSX","4.8","4.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS20-29","FMLE","4.2","4.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS20-29","MLE","5.4","5.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS30-39","BTSX","5.4","5.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS30-39","FMLE","4.5","4.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS30-39","MLE","6.3","6.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS40-49","BTSX","7.0","7.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS40-49","FMLE","6.1","6.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS40-49","MLE","7.8","7.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS50-59","BTSX","6.6","6.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS50-59","FMLE","5.0","5.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS50-59","MLE","8.3","8.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS60-69","BTSX","5.6","5.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS60-69","FMLE","4.8","4.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS60-69","MLE","6.5","6.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS70-79","BTSX","5.8","5.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS70-79","FMLE","4.8","4.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS70-79","MLE","7.1","7.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS80PLUS","BTSX","9.1","9.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS80PLUS","FMLE","7.4","7.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_UMI","IRQ","YEARS80PLUS","MLE","11.9","11.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS10-19","BTSX","10.8","10.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS10-19","FMLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS10-19","MLE","21.2","21.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS20-29","BTSX","14.9","14.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS20-29","FMLE","4.2","4.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS20-29","MLE","25.1","25.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS30-39","BTSX","21.2","21.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS30-39","FMLE","11.6","11.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS30-39","MLE","30.5","30.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS40-49","BTSX","20.4","20.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS40-49","FMLE","2.4","2.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS40-49","MLE","38.2","38.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS50-59","BTSX","13.4","13.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS50-59","FMLE","9.3","9.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS50-59","MLE","17.7","17.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS60-69","BTSX","24.0","24.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS60-69","FMLE","10.3","10.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS60-69","MLE","37.4","37.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS70-79","BTSX","8.5","8.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS70-79","FMLE","5.1","5.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS70-79","MLE","12.2","12.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS80PLUS","BTSX","8.0","8.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS80PLUS","FMLE","13.7","13.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISL","YEARS80PLUS","MLE","0.0","0.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS10-19","BTSX","1.4","1.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS10-19","FMLE","0.7","0.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS10-19","MLE","2.1","2.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS20-29","BTSX","5.9","5.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS20-29","FMLE","2.0","2.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS20-29","MLE","9.7","9.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS30-39","BTSX","5.7","5.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS30-39","FMLE","3.1","3.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS30-39","MLE","8.2","8.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS40-49","BTSX","8.4","8.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS40-49","FMLE","2.7","2.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS40-49","MLE","14.3","14.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS50-59","BTSX","9.4","9.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS50-59","FMLE","4.1","4.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS50-59","MLE","15.0","15.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS60-69","BTSX","7.9","7.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS60-69","FMLE","4.0","4.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS60-69","MLE","12.2","12.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS70-79","BTSX","9.8","9.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS70-79","FMLE","6.6","6.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS70-79","MLE","13.6","13.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS80PLUS","BTSX","19.0","19.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS80PLUS","FMLE","13.5","13.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ISR","YEARS80PLUS","MLE","27.5","27.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS10-19","BTSX","1.4","1.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS10-19","FMLE","0.9","0.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS10-19","MLE","1.8","1.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS20-29","BTSX","5.0","5.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS20-29","FMLE","1.9","1.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS20-29","MLE","8.1","8.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS30-39","BTSX","6.4","6.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS30-39","FMLE","2.6","2.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS30-39","MLE","10.1","10.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS40-49","BTSX","8.1","8.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS40-49","FMLE","3.8","3.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS40-49","MLE","12.4","12.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS50-59","BTSX","9.5","9.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS50-59","FMLE","5.2","5.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS50-59","MLE","13.9","13.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS60-69","BTSX","10.2","10.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS60-69","FMLE","5.1","5.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS60-69","MLE","15.7","15.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS70-79","BTSX","13.3","13.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS70-79","FMLE","7.2","7.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS70-79","MLE","20.6","20.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS80PLUS","BTSX","22.9","22.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS80PLUS","FMLE","14.6","14.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EUR","","WB_HI","ITA","YEARS80PLUS","MLE","37.0","37.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS10-19","BTSX","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS10-19","FMLE","0.9","0.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS10-19","MLE","1.4","1.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS20-29","BTSX","2.8","2.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS20-29","FMLE","1.3","1.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS20-29","MLE","4.3","4.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS30-39","BTSX","2.5","2.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS30-39","FMLE","1.0","1.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS30-39","MLE","4.1","4.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS40-49","BTSX","2.7","2.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS40-49","FMLE","1.0","1.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS40-49","MLE","4.3","4.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS50-59","BTSX","2.9","2.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS50-59","FMLE","1.0","1.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS50-59","MLE","4.9","4.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS60-69","BTSX","2.8","2.80000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS60-69","FMLE","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS60-69","MLE","4.4","4.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS70-79","BTSX","3.7","3.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS70-79","FMLE","2.1","2.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS70-79","MLE","5.5","5.50000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS80PLUS","BTSX","5.3","5.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS80PLUS","FMLE","4.3","4.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","AMR","","WB_UMI","JAM","YEARS80PLUS","MLE","6.7","6.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS10-19","BTSX","1.1","1.10000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS10-19","FMLE","1.0","1.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS10-19","MLE","1.2","1.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS20-29","BTSX","3.9","3.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS20-29","FMLE","3.0","3.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS20-29","MLE","4.7","4.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS30-39","BTSX","4.6","4.60000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS30-39","FMLE","3.4","3.40000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS30-39","MLE","5.7","5.70000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS40-49","BTSX","5.2","5.20000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS40-49","FMLE","4.3","4.30000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS40-49","MLE","6.0","6.00000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS50-59","BTSX","4.9","4.90000","","",""
"SDGSUICIDE","PUBLISHED","2016","EMR","","WB_LMI","JOR","YEARS50-59","FMLE","3.2","3.20000","","",""
