"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"SI_POV_DAY1","PUBLISHED","2002","","142","","28.4","28.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","142","","22.4","22.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","142","","19.5","19.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","142","","15.8","15.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","142","","12.5","12.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","142","","11.2","11.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","142","","8.4","8.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","142","","6.3","6.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","143","","38.0","38.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","143","","31.3","31.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","143","","19.8","19.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","143","","15.2","15.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","143","","13.2","13.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","143","","9.9","9.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","143","","7.4","7.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","145","","3.4","3.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","145","","3.2","3.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","145","","2.3","2.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","145","","2.3","2.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","145","","3.1","3.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","145","","3.3","3.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","145","","3.5","3.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","145","","6.6","6.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","150","","0.8","0.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","150","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","150","","0.2","0.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","150","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","150","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","150","","0.4","0.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","150","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","150","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","151","","1.3","1.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","151","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","151","","0.1","0.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","151","","0.1","0.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","151","","0.1","0.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","151","","0.1","0.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","151","","0.1","0.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","151","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","154","","0.4","0.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","154","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","154","","0.2","0.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","154","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","154","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","154","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","154","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","154","","0.3","0.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","155","","0.1","0.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","155","","0.0","0.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","199","","55.5","55.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","199","","48.1","48.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","199","","42.9","42.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","199","","40.5","40.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","199","","39.1","39.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","199","","37.4","37.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","199","","36.2","36.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","199","","35.2","35.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","202","","56.4","56.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","202","","51.9","51.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","202","","49.3","49.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","202","","47.8","47.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","202","","46.3","46.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","202","","45.2","45.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","202","","43.8","43.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","202","","42.4","42.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","419","","11.8","11.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","419","","9.8","9.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","419","","6.9","6.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","419","","6.1","6.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","419","","5.7","5.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","419","","4.7","4.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","419","","4.5","4.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","419","","3.9","3.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","432","","48.2","48.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","432","","41.7","41.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","432","","37.7","37.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","432","","34.4","34.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","432","","32.9","32.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","432","","32.0","32.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","432","","31.2","31.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","432","","30.2","30.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","485","","3.2","3.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","485","","3.3","3.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","485","","2.4","2.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","485","","2.3","2.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","485","","3.2","3.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","485","","3.6","3.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","485","","3.8","3.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","485","","7.4","7.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","513","","0.8","0.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","513","","0.6","0.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","513","","0.4","0.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","513","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","513","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","513","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","513","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","513","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","514","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","514","","0.6","0.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","514","","0.4","0.40000","","","World Development Indicators database, World Bank: "
